om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
405,1966,07,18,1966-07-18,19:15:00,3,CO,8,5,1,0,0,3.0,0.0,38.0,-103.37,0.0,0.0,0.1,10,1,1,1,89,0,0,0,0
412,1966,07,21,1966-07-21,18:14:00,3,CO,8,6,0,0,0,0.0,0.0,39.8,-104.3,0.0,0.0,0.1,10,1,1,1,1,5,0,0,0
430,1966,07,26,1966-07-26,16:05:00,3,CO,8,7,0,0,0,0.0,0.0,40.2,-103.25,0.0,0.0,0.1,10,1,1,1,121,0,0,0,0
474,1966,08,11,1966-08-11,20:05:00,3,CO,8,11,0,0,0,0.0,0.0,39.55,-103.98,0.0,0.0,0.1,10,1,1,1,39,0,0,0,0
446,1966,08,02,1966-08-02,16:15:00,3,CO,8,8,0,0,0,0.0,0.0,38.13,-105.5,0.0,0.0,0.1,10,1,1,1,27,0,0,0,0
460,1966,08,07,1966-08-07,21:00:00,3,CO,8,9,0,0,0,0.0,0.0,39.83,-104.32,0.0,0.0,0.1,10,1,1,1,5,0,0,0,0
463,1966,08,09,1966-08-09,18:00:00,3,CO,8,10,0,0,0,0.0,0.0,37.2,-102.62,0.0,0.0,0.1,10,1,1,1,9,0,0,0,0
327,1967,05,28,1967-05-28,17:20:00,3,CO,8,1,0,0,0,0.0,0.0,38.82,-104.37,0.0,0.0,0.1,10,1,1,1,41,0,0,0,0
332,1967,05,29,1967-05-29,18:30:00,3,CO,8,2,0,0,0,0.0,0.0,38.28,-102.15,0.0,0.0,0.1,10,1,1,1,61,0,0,0,0
337,1967,05,30,1967-05-30,16:00:00,3,CO,8,3,1,0,0,3.0,0.0,39.8,-104.97,0.0,0.0,0.5,17,1,1,1,1,0,0,0,0
340,1967,05,30,1967-05-30,18:40:00,3,CO,8,4,0,0,0,0.0,0.0,38.12,-102.73,0.0,0.0,0.1,10,1,1,1,99,0,0,0,0
345,1967,05,30,1967-05-30,20:30:00,3,CO,8,5,0,0,0,1.0,0.0,39.47,-103.93,0.0,0.0,0.1,10,1,1,1,39,0,0,0,0
351,1967,05,31,1967-05-31,16:40:00,3,CO,8,6,0,0,0,0.0,0.0,37.1,-102.55,0.0,0.0,0.1,10,1,1,1,9,0,0,0,0
423,1967,06,10,1967-06-10,17:15:00,3,CO,8,10,2,4,0,5.0,0.0,37.53,-102.45,37.4,-102.25,14.2,100,1,1,1,9,0,0,0,0
443,1967,06,11,1967-06-11,14:30:00,3,CO,8,11,0,0,0,0.0,0.0,38.83,-102.1,0.0,0.0,0.1,10,1,1,1,17,0,0,0,0
485,1967,06,14,1967-06-14,14:55:00,3,CO,8,12,0,0,0,0.0,0.0,39.52,-104.85,39.55,-104.82,1.3,10,1,1,1,35,0,0,0,0
486,1967,06,14,1967-06-14,16:05:00,3,CO,8,13,0,0,0,0.0,0.0,39.57,-104.7,0.0,0.0,0.1,10,1,1,1,35,0,0,0,0
532,1967,06,20,1967-06-20,16:15:00,3,CO,8,14,1,0,0,4.0,0.0,39.58,-104.6,0.0,0.0,0.1,10,1,1,1,5,0,0,0,0
548,1967,06,28,1967-06-28,15:40:00,3,CO,8,15,0,0,0,0.0,0.0,39.97,-102.22,0.0,0.0,0.1,10,1,1,1,125,0,0,0,0
374,1967,06,06,1967-06-06,17:15:00,3,CO,8,7,1,4,0,3.0,0.0,40.13,-103.05,0.0,0.0,0.1,10,1,1,1,121,0,0,0,0
403,1967,06,09,1967-06-09,11:50:00,3,CO,8,8,1,0,0,4.0,0.0,39.72,-104.95,0.0,0.0,0.3,150,1,1,1,31,0,0,0,0
404,1967,06,09,1967-06-09,12:56:00,3,CO,8,9,0,0,0,5.0,0.0,39.77,-104.82,0.0,0.0,0.1,10,1,1,1,1,0,0,0,0
619,1967,07,14,1967-07-14,20:00:00,3,CO,8,20,0,0,0,0.0,0.0,40.17,-104.37,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
584,1967,07,03,1967-07-03,20:40:00,3,CO,8,16,0,0,0,0.0,0.0,39.6,-104.7,0.0,0.0,0.1,10,1,1,1,5,0,0,0,0
585,1967,07,03,1967-07-03,20:40:00,3,CO,8,17,0,0,0,0.0,0.0,39.8,-105.15,0.0,0.0,0.1,10,1,1,1,1,0,0,0,0
586,1967,07,03,1967-07-03,20:40:00,3,CO,8,18,0,0,0,0.0,0.0,39.85,-104.87,0.0,0.0,0.1,10,1,1,1,59,0,0,0,0
590,1967,07,04,1967-07-04,16:38:00,3,CO,8,19,1,0,0,2.0,0.0,38.48,-102.85,0.0,0.0,0.1,10,1,1,1,61,0,0,0,0
689,1967,09,10,1967-09-10,17:08:00,3,CO,8,21,0,0,0,0.0,0.0,40.18,-103.05,0.0,0.0,0.1,10,1,1,1,121,0,0,0,0
254,1968,05,23,1968-05-23,12:30:00,3,CO,8,1,1,1,0,4.0,0.0,40.2,-104.88,0.0,0.0,0.5,100,1,1,1,123,0,0,0,0
405,1968,06,24,1968-06-24,19:00:00,3,CO,8,2,1,0,0,2.0,0.0,37.98,-102.3,0.0,0.0,0.4,17,1,1,1,99,0,0,0,0
406,1968,06,24,1968-06-24,19:15:00,3,CO,8,3,2,1,0,4.0,0.0,38.07,-102.12,38.08,-102.1,0.1,100,1,1,1,99,0,0,0,0
407,1968,06,24,1968-06-24,19:15:00,3,CO,8,4,0,0,0,0.0,0.0,38.05,-102.1,0.0,0.0,0.1,10,1,1,1,99,0,0,0,0
438,1968,07,11,1968-07-11,16:00:00,3,CO,8,6,0,0,0,3.0,0.0,37.1,-102.53,0.0,0.0,0.1,10,1,1,1,9,0,0,0,0
429,1968,07,03,1968-07-03,14:45:00,3,CO,8,5,0,0,0,3.0,0.0,38.72,-105.15,0.0,0.0,0.1,17,1,1,1,119,0,0,0,0
228,1969,05,31,1969-05-31,17:15:00,3,CO,8,3,1,0,0,4.0,0.0,37.37,-102.62,0.0,0.0,0.3,50,1,1,1,9,0,0,0,0
106,1969,05,05,1969-05-05,17:40:00,3,CO,8,1,0,0,0,0.0,0.0,39.63,-104.75,0.0,0.0,0.1,10,1,1,1,35,0,0,0,0
125,1969,05,07,1969-05-07,13:18:00,3,CO,8,2,0,0,0,0.0,0.0,40.6,-102.62,0.0,0.0,0.1,10,1,1,1,95,0,0,0,0
283,1969,06,21,1969-06-21,16:55:00,3,CO,8,4,0,0,0,2.0,0.0,39.38,-102.3,39.4,-102.23,3.3,83,1,1,1,63,0,0,0,0
408,1969,07,14,1969-07-14,15:40:00,3,CO,8,7,0,0,0,0.0,0.0,38.07,-102.35,0.0,0.0,0.1,10,1,1,1,99,0,0,0,0
421,1969,07,15,1969-07-15,18:30:00,3,CO,8,8,1,0,0,3.0,0.0,38.13,-102.55,0.0,0.0,0.1,10,1,1,1,99,0,0,0,0
378,1969,07,05,1969-07-05,17:00:00,3,CO,8,5,0,0,0,3.0,0.0,40.13,-103.2,0.0,0.0,0.1,10,1,1,1,121,0,0,0,0
379,1969,07,05,1969-07-05,19:30:00,3,CO,8,6,0,0,0,4.0,0.0,39.13,-102.28,0.0,0.0,0.1,10,1,1,1,63,0,0,0,0
470,1969,08,05,1969-08-05,17:40:00,3,CO,8,9,0,0,0,0.0,0.0,39.67,-104.7,0.0,0.0,0.1,10,1,1,1,5,0,0,0,0
471,1969,08,05,1969-08-05,17:40:00,3,CO,8,10,0,0,0,0.0,0.0,39.67,-104.7,0.0,0.0,0.1,10,1,1,1,5,0,0,0,0
357,1970,06,19,1970-06-19,01:20:00,3,CO,8,1,0,0,0,0.0,0.0,38.45,-102.7,0.0,0.0,0.1,10,1,1,1,61,0,0,0,0
425,1970,07,12,1970-07-12,17:30:00,3,CO,8,2,0,0,0,3.0,0.0,39.17,-103.43,0.0,0.0,0.1,10,1,1,1,23,0,0,0,0
468,1970,07,31,1970-07-31,15:07:00,3,CO,8,3,0,0,0,0.0,0.0,37.52,-102.63,0.0,0.0,0.1,10,1,1,1,9,0,0,0,0
489,1970,08,12,1970-08-12,20:44:00,3,CO,8,4,0,0,0,0.0,0.0,37.47,-102.7,0.0,0.0,0.3,10,1,1,1,9,0,0,0,0
543,1970,09,05,1970-09-05,18:30:00,3,CO,8,5,1,0,0,4.0,0.0,37.33,-108.82,0.0,0.0,1.5,100,1,1,1,83,0,0,0,0
790,1971,10,17,1971-10-17,18:30:00,3,CO,8,15,3,0,0,5.0,0.0,38.35,-103.0,38.4,-102.92,5.6,500,1,1,1,61,0,0,0,0
800,1971,10,17,1971-10-17,21:07:00,3,CO,8,16,2,9,0,6.0,0.0,40.08,-102.23,0.0,0.0,1.0,200,1,1,1,125,0,0,0,0
51,1971,02,18,1971-02-18,13:32:00,3,CO,8,1,0,0,0,0.0,0.0,37.3,-103.18,0.0,0.0,0.1,10,1,1,1,71,0,0,0,0
164,1971,04,19,1971-04-19,01:01:00,3,CO,8,2,0,0,0,2.0,0.0,37.38,-102.97,37.57,-102.85,14.2,17,1,1,1,9,0,0,0,0
168,1971,04,19,1971-04-19,10:38:00,3,CO,8,3,1,0,0,3.0,0.0,40.03,-104.97,0.0,0.0,0.2,27,1,1,1,123,0,0,0,0
169,1971,04,19,1971-04-19,12:20:00,3,CO,8,4,0,0,0,0.0,0.0,39.7,-104.78,0.0,0.0,0.3,17,1,1,1,5,0,0,0,0
341,1971,05,25,1971-05-25,17:10:00,3,CO,8,5,0,0,0,0.0,0.0,40.57,-103.12,0.0,0.0,0.1,10,1,1,1,95,0,0,0,0
342,1971,05,25,1971-05-25,17:10:00,3,CO,8,6,0,0,0,0.0,0.0,40.57,-103.12,0.0,0.0,0.1,10,1,1,1,95,0,0,0,0
573,1971,06,25,1971-06-25,21:20:00,3,CO,8,9,0,0,0,0.0,0.0,39.98,-102.82,0.0,0.0,0.1,10,1,1,1,1,0,0,0,0
578,1971,06,29,1971-06-29,16:08:00,3,CO,8,10,0,0,0,0.0,0.0,40.62,-103.98,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
579,1971,06,29,1971-06-29,16:08:00,3,CO,8,11,0,0,0,0.0,0.0,40.62,-103.98,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
401,1971,06,03,1971-06-03,19:06:00,3,CO,8,7,0,0,0,0.0,0.0,39.95,-102.32,0.0,0.0,0.1,10,1,1,1,125,0,0,0,0
404,1971,06,03,1971-06-03,19:31:00,3,CO,8,8,0,0,0,0.0,0.0,40.17,-102.48,0.0,0.0,0.1,10,1,1,1,125,0,0,0,0
634,1971,07,15,1971-07-15,14:30:00,3,CO,8,14,0,0,0,0.0,0.0,40.25,-103.1,0.0,0.0,0.1,10,1,1,1,121,0,0,0,0
590,1971,07,03,1971-07-03,16:14:00,3,CO,8,12,1,0,0,3.0,0.0,40.57,-102.28,0.0,0.0,0.1,10,1,1,1,95,0,0,0,0
591,1971,07,03,1971-07-03,16:30:00,3,CO,8,13,0,0,0,2.0,0.0,40.35,-102.27,0.0,0.0,0.1,10,1,1,1,125,0,0,0,0
241,1972,05,10,1972-05-10,14:15:00,3,CO,8,2,1,0,0,3.0,0.0,40.35,-104.4,0.0,0.0,1.0,20,1,1,1,123,0,0,0,0
339,1972,05,28,1972-05-28,17:00:00,3,CO,8,3,1,0,0,2.0,0.0,39.12,-104.6,0.0,0.0,0.1,10,1,1,1,41,0,0,0,0
236,1972,05,09,1972-05-09,18:53:00,3,CO,8,1,0,0,0,0.0,0.0,37.5,-102.08,0.0,0.0,0.1,10,1,1,1,9,0,0,0,0
392,1972,06,17,1972-06-17,16:15:00,3,CO,8,4,0,0,0,0.0,0.0,40.2,-103.75,0.0,0.0,0.1,10,1,1,1,75,0,0,0,0
425,1972,06,21,1972-06-21,20:00:00,3,CO,8,5,0,0,0,0.0,0.0,39.88,-102.45,0.0,0.0,0.1,10,1,1,1,125,0,0,0,0
426,1972,06,21,1972-06-21,20:40:00,3,CO,8,6,2,3,0,4.0,0.0,39.92,-102.5,39.7,-102.27,19.3,10,1,1,1,125,0,0,0,0
430,1972,06,22,1972-06-22,17:10:00,3,CO,8,7,0,0,0,0.0,0.0,39.32,-103.75,0.0,0.0,0.1,10,1,1,1,39,0,0,0,0
431,1972,06,22,1972-06-22,17:25:00,3,CO,8,8,0,0,0,0.0,0.0,39.27,-103.95,39.27,-103.7,13.1,10,1,1,1,39,0,0,0,0
432,1972,06,22,1972-06-22,19:00:00,3,CO,8,9,0,0,0,0.0,0.0,39.37,-103.82,0.0,0.0,0.1,10,1,1,1,73,0,0,0,0
489,1972,07,06,1972-07-06,18:05:00,3,CO,8,10,0,0,0,0.0,0.0,40.45,-103.03,0.0,0.0,0.1,10,1,1,1,75,0,0,0,0
491,1972,07,07,1972-07-07,19:50:00,3,CO,8,11,0,0,0,3.0,0.0,40.83,-103.42,0.0,0.0,0.1,10,1,1,1,73,0,0,0,0
286,1973,05,06,1973-05-06,13:30:00,3,CO,8,1,1,0,0,0.0,0.0,37.63,-102.32,0.0,0.0,0.5,100,1,1,1,9,0,0,0,0
288,1973,05,06,1973-05-06,14:30:00,3,CO,8,2,1,0,0,0.0,0.0,37.42,-102.85,0.0,0.0,0.3,50,1,1,1,9,0,0,0,0
289,1973,05,06,1973-05-06,15:00:00,3,CO,8,3,2,5,0,4.0,0.0,39.08,-102.3,0.0,0.0,1.0,100,1,1,1,63,0,0,0,0
795,1973,07,21,1973-07-21,14:45:00,3,CO,8,5,0,0,0,5.0,0.0,39.53,-104.73,0.0,0.0,0.3,10,1,1,1,35,0,0,0,0
813,1973,07,24,1973-07-24,17:25:00,3,CO,8,6,1,0,0,0.0,0.0,38.53,-102.35,0.0,0.0,0.5,17,1,1,1,61,0,0,0,0
778,1973,07,09,1973-07-09,20:45:00,3,CO,8,4,1,0,0,0.0,0.0,40.22,-104.0,0.0,0.0,1.0,17,1,1,1,87,0,0,0,0
864,1973,08,25,1973-08-25,16:27:00,3,CO,8,8,1,0,0,0.0,0.0,40.53,-102.3,0.0,0.0,0.3,27,1,1,1,95,0,0,0,0
841,1973,08,09,1973-08-09,16:45:00,3,CO,8,7,1,0,0,0.0,0.0,40.62,-102.6,0.0,0.0,0.5,50,1,1,1,95,0,0,0,0
931,1973,09,25,1973-09-25,18:50:00,3,CO,8,11,0,0,0,0.0,0.0,40.25,-103.1,0.0,0.0,0.1,10,1,1,1,121,0,0,0,0
897,1973,09,08,1973-09-08,14:30:00,3,CO,8,9,1,0,0,0.0,0.0,39.52,-104.55,0.0,0.0,0.5,100,1,1,1,39,0,0,0,0
898,1973,09,08,1973-09-08,14:30:00,3,CO,8,10,1,0,0,0.0,0.0,39.37,-104.25,0.0,0.0,0.1,50,1,1,1,39,0,0,0,0
71,1974,03,23,1974-03-23,17:36:00,3,CO,8,1,0,0,0,0.0,0.0,37.53,-105.72,0.0,0.0,0.1,20,1,1,1,3,0,0,0,0
254,1974,04,06,1974-04-06,14:35:00,3,CO,8,2,1,0,0,4.0,0.0,39.67,-106.82,0.0,0.0,0.1,33,1,1,1,37,0,0,0,0
371,1974,05,10,1974-05-10,16:30:00,3,CO,8,3,1,0,0,0.0,0.0,40.38,-106.18,0.0,0.0,0.3,10,1,1,1,57,0,0,0,0
446,1974,05,19,1974-05-19,19:05:00,3,CO,8,4,1,0,0,0.0,0.0,40.87,-102.32,40.92,-102.3,2.3,50,1,1,1,115,0,0,0,0
459,1974,05,24,1974-05-24,14:36:00,3,CO,8,5,1,0,0,0.0,0.0,39.67,-104.58,0.0,0.0,2.5,27,1,1,1,5,0,0,0,0
460,1974,05,24,1974-05-24,14:45:00,3,CO,8,6,0,0,0,0.0,0.0,39.63,-104.32,0.0,0.0,0.1,20,1,1,1,5,0,0,0,0
744,1974,07,28,1974-07-28,15:32:00,3,CO,8,7,0,0,0,0.0,0.0,39.72,-104.73,0.0,0.0,0.1,23,1,1,1,5,0,0,0,0
810,1974,08,15,1974-08-15,15:40:00,3,CO,8,11,1,0,0,0.0,0.0,38.45,-104.82,0.0,0.0,1.0,100,1,1,1,101,0,0,0,0
811,1974,08,15,1974-08-15,20:40:00,3,CO,8,12,3,0,0,5.0,0.0,40.68,-103.17,0.0,0.0,2.0,150,1,1,1,75,0,0,0,0
767,1974,08,08,1974-08-08,14:25:00,3,CO,8,8,0,0,0,0.0,0.0,39.72,-103.22,0.0,0.0,0.2,27,1,1,1,121,0,0,0,0
768,1974,08,08,1974-08-08,15:20:00,3,CO,8,9,1,0,0,0.0,0.0,40.18,-104.08,0.0,0.0,0.3,20,1,1,1,87,0,0,0,0
769,1974,08,08,1974-08-08,15:43:00,3,CO,8,10,1,0,0,0.0,0.0,37.95,-102.13,0.0,0.0,2.5,33,1,1,1,99,0,0,0,0
353,1975,05,10,1975-05-10,14:45:00,3,CO,8,1,3,0,0,4.0,0.0,40.25,-103.37,40.17,-103.25,8.0,440,1,1,1,121,0,0,0,0
355,1975,05,10,1975-05-10,16:45:00,3,CO,8,2,2,0,0,0.0,0.0,38.77,-102.75,38.47,-102.62,21.9,440,1,1,1,17,61,0,0,0
361,1975,05,12,1975-05-12,13:40:00,3,CO,8,3,0,0,0,0.0,0.0,39.58,-104.02,0.0,0.0,0.3,50,1,1,1,5,0,0,0,0
362,1975,05,12,1975-05-12,15:15:00,3,CO,8,4,1,0,0,0.0,0.0,38.83,-104.3,0.0,0.0,0.3,100,1,1,1,41,0,0,0,0
363,1975,05,12,1975-05-12,16:08:00,3,CO,8,5,1,0,0,4.0,0.0,38.65,-103.53,0.0,0.0,0.3,100,1,1,1,73,0,0,0,0
364,1975,05,12,1975-05-12,16:30:00,3,CO,8,6,1,0,0,4.0,0.0,38.03,-103.18,0.0,0.0,2.0,220,1,1,1,11,0,0,0,0
366,1975,05,12,1975-05-12,17:08:00,3,CO,8,7,2,0,0,5.0,0.0,38.5,-102.97,38.47,-102.77,11.1,440,1,1,1,61,0,0,0,0
395,1975,05,18,1975-05-18,13:40:00,3,CO,8,8,1,0,0,0.0,0.0,39.67,-104.73,0.0,0.0,0.5,110,1,1,1,5,0,0,0,0
396,1975,05,18,1975-05-18,13:55:00,3,CO,8,9,3,0,0,0.0,0.0,39.8,-104.73,39.85,-104.68,4.1,440,1,1,1,1,0,0,0,0
417,1975,05,22,1975-05-22,11:15:00,3,CO,8,10,2,0,0,3.0,0.0,38.05,-103.28,0.0,0.0,2.0,220,1,1,1,11,0,0,0,0
418,1975,05,22,1975-05-22,11:15:00,3,CO,8,11,1,0,0,0.0,0.0,38.05,-103.2,0.0,0.0,2.3,150,1,1,1,11,0,0,0,0
458,1975,05,27,1975-05-27,14:15:00,3,CO,8,12,2,0,0,3.0,0.0,39.62,-102.42,39.77,-102.28,12.6,200,1,1,1,125,0,0,0,0
574,1975,06,17,1975-06-17,20:15:00,3,CO,8,14,1,0,0,0.0,0.0,38.68,-102.53,0.0,0.0,0.3,77,1,1,1,17,0,0,0,0
575,1975,06,17,1975-06-17,20:15:00,3,CO,8,15,1,0,0,0.0,0.0,38.6,-102.53,0.0,0.0,0.5,100,1,1,1,17,0,0,0,0
588,1975,06,18,1975-06-18,18:30:00,3,CO,8,16,1,0,0,3.0,0.0,40.32,-104.57,0.0,0.0,1.0,100,1,1,1,123,0,0,0,0
613,1975,06,20,1975-06-20,14:30:00,3,CO,8,17,2,0,0,4.0,0.0,39.18,-107.23,0.0,0.0,0.5,100,1,1,1,97,0,0,0,0
525,1975,06,08,1975-06-08,20:05:00,3,CO,8,13,2,0,0,4.0,0.0,38.1,-102.62,0.0,0.0,1.0,220,1,1,1,99,0,0,0,0
734,1975,07,22,1975-07-22,14:11:00,3,CO,8,18,1,0,0,0.0,0.0,40.95,-104.6,0.0,0.0,0.2,100,1,1,1,123,0,0,0,0
735,1975,07,22,1975-07-22,19:00:00,3,CO,8,19,0,0,0,0.0,0.0,40.05,-102.22,0.0,0.0,0.1,50,1,1,1,125,0,0,0,0
736,1975,07,23,1975-07-23,12:30:00,3,CO,8,20,1,0,0,0.0,0.0,40.67,-104.73,0.0,0.0,2.0,50,1,1,1,123,0,0,0,0
275,1976,04,16,1976-04-16,06:30:00,3,CO,8,1,0,0,0,0.0,0.0,38.05,-102.17,0.0,0.0,0.1,17,1,1,1,99,0,0,0,0
276,1976,04,16,1976-04-16,19:05:00,3,CO,8,2,0,0,0,0.0,0.0,38.05,-103.22,0.0,0.0,0.1,17,1,1,1,11,0,0,0,0
318,1976,04,22,1976-04-22,17:30:00,3,CO,8,3,0,0,0,0.0,0.0,40.23,-103.8,0.0,0.0,0.1,17,1,1,1,87,0,0,0,0
334,1976,04,26,1976-04-26,17:00:00,3,CO,8,4,0,0,0,0.0,0.0,38.05,-103.72,0.0,0.0,0.1,17,1,1,1,89,0,0,0,0
365,1976,05,11,1976-05-11,17:00:00,3,CO,8,5,0,0,0,0.0,0.0,40.97,-102.32,0.0,0.0,0.1,20,1,1,1,115,0,0,0,0
416,1976,05,25,1976-05-25,12:25:00,3,CO,8,6,0,0,0,0.0,0.0,37.7,-104.78,0.0,0.0,0.1,20,1,1,1,55,0,0,0,0
422,1976,05,25,1976-05-25,14:55:00,3,CO,8,7,0,0,0,0.0,0.0,39.18,-104.47,0.0,0.0,0.1,20,1,1,1,39,0,0,0,0
459,1976,05,29,1976-05-29,14:45:00,3,CO,8,8,0,0,0,0.0,0.0,40.78,-104.82,0.0,0.0,0.1,20,1,1,1,123,0,0,0,0
461,1976,05,29,1976-05-29,15:14:00,3,CO,8,9,0,0,0,0.0,0.0,40.47,-104.87,0.0,0.0,0.1,20,1,1,1,123,0,0,0,0
462,1976,05,29,1976-05-29,15:14:00,3,CO,8,10,0,0,0,0.0,0.0,40.72,-104.77,0.0,0.0,0.1,20,1,1,1,123,0,0,0,0
464,1976,05,29,1976-05-29,15:30:00,3,CO,8,11,0,0,0,0.0,0.0,40.58,-104.5,0.0,0.0,0.1,20,1,1,1,123,0,0,0,0
465,1976,05,29,1976-05-29,15:30:00,3,CO,8,12,0,0,0,0.0,0.0,40.58,-104.55,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
466,1976,05,29,1976-05-29,15:30:00,3,CO,8,13,0,0,0,0.0,0.0,40.58,-104.53,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
467,1976,05,29,1976-05-29,15:45:00,3,CO,8,14,0,0,0,0.0,0.0,40.62,-104.0,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
469,1976,05,29,1976-05-29,16:00:00,3,CO,8,15,0,0,0,0.0,0.0,40.63,-103.7,0.0,0.0,0.1,10,1,1,1,75,0,0,0,0
470,1976,05,29,1976-05-29,16:17:00,3,CO,8,16,0,0,0,0.0,0.0,40.63,-104.32,0.0,0.0,0.1,20,1,1,1,123,0,0,0,0
471,1976,05,29,1976-05-29,16:20:00,3,CO,8,17,0,0,0,0.0,0.0,38.27,-102.08,0.0,0.0,0.1,20,1,1,1,99,0,0,0,0
472,1976,05,29,1976-05-29,16:20:00,3,CO,8,18,0,0,0,0.0,0.0,38.35,-102.08,0.0,0.0,0.1,10,1,1,1,61,0,0,0,0
473,1976,05,29,1976-05-29,16:30:00,3,CO,8,19,0,0,0,0.0,0.0,40.63,-103.45,0.0,0.0,0.1,10,1,1,1,75,0,0,0,0
477,1976,05,30,1976-05-30,13:40:00,3,CO,8,20,2,0,0,5.0,0.0,39.8,-104.88,39.83,-104.78,5.4,67,1,1,1,1,0,0,0,0
505,1976,06,04,1976-06-04,15:30:00,3,CO,8,21,2,0,0,4.0,0.0,40.22,-104.82,0.0,0.0,1.5,200,1,1,1,123,0,0,0,0
506,1976,06,04,1976-06-04,15:30:00,3,CO,8,22,1,0,0,0.0,0.0,40.2,-104.82,0.0,0.0,0.5,150,1,1,1,123,0,0,0,0
507,1976,06,04,1976-06-04,15:30:00,3,CO,8,23,1,0,0,0.0,0.0,40.17,-104.9,0.0,0.0,0.5,150,1,1,1,123,0,0,0,0
508,1976,06,04,1976-06-04,15:30:00,3,CO,8,24,1,0,0,0.0,0.0,40.23,-104.82,0.0,0.0,0.5,150,1,1,1,123,0,0,0,0
509,1976,06,04,1976-06-04,15:35:00,3,CO,8,25,1,0,0,0.0,0.0,40.08,-105.0,0.0,0.0,0.5,150,1,1,1,123,0,0,0,0
510,1976,06,04,1976-06-04,15:45:00,3,CO,8,26,1,0,0,3.0,0.0,40.42,-104.77,0.0,0.0,0.5,150,1,1,1,123,0,0,0,0
511,1976,06,04,1976-06-04,15:45:00,3,CO,8,27,0,0,0,0.0,0.0,39.98,-104.93,0.0,0.0,0.1,20,1,1,1,1,0,0,0,0
512,1976,06,04,1976-06-04,16:05:00,3,CO,8,28,0,0,0,0.0,0.0,39.83,-105.05,0.0,0.0,0.1,20,1,1,1,1,0,0,0,0
513,1976,06,04,1976-06-04,16:10:00,3,CO,8,29,0,0,0,0.0,0.0,40.38,-104.38,0.0,0.0,0.2,100,1,1,1,123,0,0,0,0
514,1976,06,04,1976-06-04,16:10:00,3,CO,8,30,0,0,0,0.0,0.0,40.35,-104.7,0.0,0.0,0.2,100,1,1,1,123,0,0,0,0
515,1976,06,04,1976-06-04,16:30:00,3,CO,8,31,2,0,0,0.0,0.0,40.58,-105.08,0.0,0.0,0.5,300,1,1,1,69,0,0,0,0
516,1976,06,04,1976-06-04,17:22:00,3,CO,8,32,0,0,0,0.0,0.0,40.0,-105.08,0.0,0.0,0.1,20,1,1,1,1,0,0,0,0
521,1976,06,04,1976-06-04,19:00:00,3,CO,8,33,1,0,0,0.0,0.0,40.25,-103.8,0.0,0.0,0.1,70,1,1,1,87,0,0,0,0
679,1976,07,04,1976-07-04,19:25:00,3,CO,8,34,1,0,0,4.0,0.0,40.08,-104.55,0.0,0.0,0.3,150,1,1,1,123,0,0,0,0
757,1976,08,10,1976-08-10,22:30:00,3,CO,8,35,1,1,0,3.0,0.0,40.42,-104.68,0.0,0.0,0.1,50,1,1,1,123,0,0,0,1
771,1976,08,15,1976-08-15,20:50:00,3,CO,8,36,0,0,0,0.0,0.0,40.72,-103.52,0.0,0.0,0.5,100,1,1,1,75,0,0,0,1
774,1976,08,15,1976-08-15,21:45:00,3,CO,8,38,1,0,0,4.0,0.0,40.62,-102.63,0.0,0.0,0.5,100,1,1,1,95,0,0,0,1
773,1976,08,15,1976-08-15,21:45:00,3,CO,8,37,1,0,0,4.0,0.0,40.62,-102.6,0.0,0.0,0.5,100,1,1,1,95,0,0,0,1
806,1976,09,14,1976-09-14,14:15:00,3,CO,8,39,1,0,0,3.0,0.0,39.43,-104.93,0.0,0.0,0.1,33,1,1,1,5,0,0,0,0
807,1976,09,14,1976-09-14,14:20:00,3,CO,8,40,0,0,0,0.0,0.0,39.77,-104.68,0.0,0.0,0.1,33,1,1,1,1,0,0,0,0
808,1976,09,14,1976-09-14,14:20:00,3,CO,8,41,0,0,0,0.0,0.0,39.77,-104.72,0.0,0.0,0.1,33,1,1,1,1,0,0,0,0
809,1976,09,14,1976-09-14,14:20:00,3,CO,8,42,0,0,0,0.0,0.0,39.77,-104.7,0.0,0.0,0.1,33,1,1,1,1,0,0,0,0
61,1977,03,18,1977-03-18,15:55:00,3,CO,8,1,2,0,0,0.0,0.0,39.52,-103.62,0.0,0.0,1.5,67,1,1,1,73,0,0,0,0
62,1977,03,18,1977-03-18,15:55:00,3,CO,8,2,2,0,0,0.0,0.0,39.52,-103.53,0.0,0.0,1.5,67,1,1,1,73,0,0,0,0
63,1977,03,18,1977-03-18,17:10:00,3,CO,8,3,1,0,0,0.0,0.0,39.8,-103.32,0.0,0.0,0.1,40,1,1,1,121,0,0,0,0
123,1977,04,11,1977-04-11,13:57:00,3,CO,8,4,2,0,0,5.0,0.0,38.67,-104.82,0.0,0.0,1.0,100,1,1,1,41,0,0,0,0
